RawText,Polarity,ReviewScore
선물용으로 구입한거라 딱히 사진은 없지만 어머니가 너무 마음에 들어하셔서 글쓰네요. 왜 유명한지 알겠다하시네요. 건조한 요즘에 보습이 딱이라고 좋아하십니다. 색도 어머니가 좋아하는 꽃분홍색이라서 더 좋아하세요. 배송도 너무 바로와서 좋았습니다. 사실 주소가 잘못되서 다른 곳으로 갈뻔 했는데 택배기사님이 잘 해결해주셨어요. 어머니도 맘에 들어하시고 덕분에 생일도 잘 보내서 리뷰작성합니다.,긍정,5
이 제품 처음이라 기본인 핑크로 구매했는데 남성 분이 써도 될 정도로 거의 무색으로 발색 되네요. 발림 부드럽고 향도 은은하고 지속력도 좋은 편이에요. 자기 전에 바르면 아침까지 촉촉함이 유지되네요.,긍정,5
계속 쓰던 제품입니다. 가격 할인을 하길래 얼른 구매했습니다. 색이 약하다는 상품평도 있던데 사람마다 다른가 봅니다. 겨울에 쓰기 딱 좋은 제품입니다. 포장도 예뻐요.,긍정,5
급하게 필요한 거라 판매자한테 문의하니 신속하게 보내준다고 해서 주문한 건데 사흘이나 걸려서 왔습니다. 뿐만 아니라 유통기한도 짧은 게 왔고 샘플 하나도 안 챙겨 줘서 기분이 상하네요.,부정,1
마음에 쏙 들어요. 다만 예상보다 색상이 아주 진한 핑크는  아니라서 아쉽습니다. 하지만 발림성 좋고 색도 곱습니다.,무반응,5
저는 예민한 피부라서 조금이라도 성분이 맞지않으면 피부로 바로 반응이 오는데 ㅇㅇ 립밤은 자극이 없어서 너무 좋아요. 앞으로도 ㅇㅇ립밤 꾸준히 이용하게 될것 같습니다. 향도 너무 좋아요.,긍정,5
촉촉함은 말할 것도 없고 진한색 구매했더니 발색도 마음에 듭니다. 입술이 촉촉하고 생기 있어 보여서 너무 좋네요.,긍정,5
후기보고 선물용으로 구입했습니다. 비싸게 주고 샀는데 생각보다 포장도 별로고 샘플이 하나도 안 와서 아쉽네요.,부정,5
재구매했습니다. 다른 거 써봐도 이게 가장 촉촉하고 발색력도 자연스러워서 좋아요. 다만 가격만 좀 더 저렴했으면 좋겠어요.,무반응,5
"처음 구매했는데, 만족해요. 예전엔 매트한 OOO만 쓰다가 나이가 들수록 매트하고 진한게 싫어지네요. 입술이 건조한 편이라 주문해서 오자마자 발라봤는데 촉촉함이 좋네요. 다른 색상도 사고 싶네요. 거기다 사은품 향수까지 같이 와서 좋아요. 향도 좋고, 향도 오래 가네요. 거기다 포장까지 예쁘네요.",긍정,5
코랄 색상이랑 울트라 코랄 색상 중에 고민하다가 기본 색상이 좋을 것 같아서 코랄 색상으로 주문했습니다. 아무래도 기본 색상이 다른 립스틱 위에 쓰기에도 좋으니까요. 그리고 후기에 울트라 코랄 색상보다 코랄 색상이 더 촉촉하다고 해서 골랐는데 너무 촉촉합니다. 샘플로 OOO 향수 주신 것도 좋았어요. 발림성도 좋고 끈적하지 않고 촉촉해요. 생기 있어 보이게 발색되어서 더 만족합니다. 자연스러운 발색으로 화장 안 한 얼굴에 바르기 부담 없어요. 포장도 정성스러워서 좋았고 배송도 빨라서 좋았어요.,긍정,5
"핑크 색상만 써보다가 처음으로 울트라 핑크로 구매했어요. 확실히 발색이 더 진해서 좋네요. 따로 틴트 안 발라도 될 정도로 핑크빛 발색이 예쁩니다. 포장도 꼼꼼하고 배송도 빠르네요. 향수 샘플도 있어 기분 최고네요. 이번엔 제가 쓸 거라 포장은 안 했지만, 선물 포장도 되니 선물용으로 구매해도 좋을 듯 하네요. 2021년 7월에 구매했는데, 상품의 유통기한은 2024년 1월로 넉넉하네요. 다 쓰면 여기서 또 재구매할게요.",긍정,5
겨울철 되면 입술보호제 용도로도 쓰기 딱 좋습니다. 낮밤 따로 립 보호제 쓰다가 낮에 생활하는 동안만 발라도 보습 충분하고 발색까지 잘 되니 너무 좋아요. 가격은 비싸지만 품질이 우수합니다.,긍정,5
OOO 립밤 몇 년째 쓰다가 다른 색상으로 바꿔서 구입했네요. 언제나 마무리는 립글로우로 촉촉해서 좋은데 무색이면 좋을 듯합니다. 가격도 좀 내리면 좋을 것 같아요.,무반응,4
백화점에서 구입했던 제품과 동일한 호수로 구매했는데 더 빨갛게 발색이 되네요. 원하는 색상이 아니라서 살짝 고민하다가 그냥 사용하려고 구매 확정했어요. 샘플 하나 없어 많이 아쉽네요.,부정,3
생각보다 조금 색이 옅어서 아쉬워요. 부담없이 편하게 막 바르기에는 좀 비싸구요. 그래서 저는 틴트 살짝 바르고 그 위에 덧바릅니다.,부정,4
저한테 라즈베리 색상은 너무 짙은 느낌이었고 핑크 색상은 너무 발색이 약했어요. 홀로그램 핑크 색상은 피부색이 좀 어둡게 보이게 했어요. 그런데 울트라 핑크 색상은 저한테 딱 좋아요. 촉촉하고 발색력도 좋으면서 피부색도 생기 있어 보이게 합니다. 몇 번의 시도 끝에 저에게 딱 맞는 제품을 찾았어요. 이젠 울트라 핑크 색상만 고민 없이 구매할 거예요. 쿠폰 할인과 카드 청구할인으로 매장보다 싸게 샀어요. OO 쇼핑 좋습니다.,긍정,5
배송은 빠르네요. 매트한 느낌이고 좀 진하게 발색되어 부담스러운 듯해요. 가격도 비싼 편입니다.,부정,5
OOO OO 너무 좋아했던 제품이라 오랜만에 구매했어요. 예전보다 발색이 예쁘지 않고 가격도 비싸고 양도 많이 작아요.,부정,5
항상 OOO 립글로우 기본 핑크 사용하다 평이 좋아 울트라 핑크로 구매했어요. 발색이 너무 예쁘고 사용감이 산뜻하네요. 얼굴이 더 화사하게 보여서 완전 만족합니다.,긍정,5
시원하게 청소 되는 흡입력은 정말 좋아서 역시 성능 짱!!  늦잠자는 아들있어도 조용해서 맘 껏 청소하고 출근해서 굿!!!  색상이 멋있는 블루색~굉장히   맘에 들어요*^^*,긍정,5
배송이 참...문제 있어요. 제품은 파손 없고 스크레치 없어 좋은것 같아요. 배터리 소모가 심해 배터리는 별로네요.,무반응,4
디자인이 심플해서 예쁩니다. 대화형 알림창 기능은 쓸때마다 편리합니다. 지인께 선물 했어요.,긍정,5
오래 고민하고 샀더니 엄마가 젤로 좋아하네요. 일단 외관이 지인짜  스타일리쉬한 색상이라서  눈에  쏙 들어 오는게 좋아요^^ 가벼워서 청소 오래 해도 괜찮아서 완전 만족!!    또 기사님의 직접 방문해서  조립이랑 사용방법 안내 맘에 들어요,긍정,5
배송이 오래 걸렸습니다. 디자인은 폼이 제대로 나서 멋집니다. 사용할수록 성능이 빛을 발합니다. 먼지 싹~ 흡족해요.,긍정,5
완충후 일반모드 강력단계로 해보니 23~25분 정도 나와서 SOSO~  화이트랑 고민했지만 이색이 더 고급스럽고 때 안타서  탁월한 선택이에요^^ 배송이 몹시 느렸어요.,긍정,5
"요새 청소기들이 가격이 사악한데, 할인가에 좋은 청소기 득템해서 엄지척!!  일단 어머니가 쓰는데 , 가벼워서 쓰시 편하고~ 흡입하는 힘이 쎄서 작은 먼지도 남김없이 청소해서 만족합니다:)",긍정,5
우선 디자인은 슬림하고 우아해서 완전 예뻐요^^ 쓰던 청소기는 좀 된거라서 얘가  눈에 확 들어와요!!깔끔하게 청소하는 성능도 이정도면 충분해서 대 만족이에요!,긍정,5
인테공학 디자인이 진짜 맘에 듭니다. 성능은 타제품과 비교해보니 매우 탁월합니다. 소음도 조용해서 정말 좋습니다. 먼지통 일체형으로 따로 버릴일 없으니 너무 편합니다.,긍정,5
유선 사용하다 불편해서 무선구매했는데 너무 편해서 흡족합니다. ^^ 청소기 소음도 작아서 아주 맘에 들어요. 가벼워서 청소할때 부담도 없어요. 무게감 아주 좋습니다. 부드럽게 움직이여 청소 할때 핸들링도 매우 좋습니다. 가격도 저는 적당하다 생각합니다. 만족해요.,긍정,5
유선청소기만 사용하다 드뎌  무선청소기 사용합니다~  흡입력이 유선보다는 살짝 약해서 아쉽네요 선 없어서  간편하게 사용하는 편의성은 진짜너무 좋아요^0^,긍정,4
처음 사용하는 무선 청소기 정말 편리합니다. 진즉살걸~~ 무게는 가볍다더니.. 무겁습니다. 가볍진 않지만 청소할때 불편함은 없어서 좋아요. 색상도 블루가 고급져서 맘에 듭니다.,긍정,5
"청소기 고장나서  알아보다, OOO가 가장 좋아서 구매 했어요,가전은 OOO죠!! 화이트랑 고민 많이 했지만, 역시 블루에요! 블루톤이 중후한게 멋지네요^^",긍정,5
박스만 달랑 와서 파손됐을까 걱정 했는데 제품 문제 없어서 좋네요. ㅎㅎㅎㅎ 색상은 칙칙해서 전 별로네요. 배송이 늦었어요.,무반응,5
"일단 디자인이 우아하고 이뻐서 맘에 들어요~ 생각외로 가벼워서 어머니 쓰기도 불편하지 않으니 만족해요!!  기사가 와서 뚝딱 설치했어요. 충전도 편해서 마음에 드는 청소기지만, 배터리 여분이 없는건 아쉬워요~",긍정,5
일단 배송 빠르네요. 개봉해보니 하자 없이  받아서 맘에 들어요^^  작동 해보니 청소 깨끗히 잘되서 굿!! 저렴하게 사서 더 기분 좋네요:),긍정,5
일단 OOO꺼보다는 가벼우니까 무빙이 자유로워서 최고!! 먼지통 자동으로 비워주는건 완전 대박!! 가격까지 저렴하게 잘 사서 기분업!!!,긍정,5
"작년 제품이라도 저렴하게 구입한건  좋습니다^^ 디자인이 고급스럽게 예뻐서 맘에 들고, 구성품은  꽤 알차서 괜찮네요~ 기사가 최종 설치 해주셔서추천 해요",긍정,5
배송 잘 받았어요. 기본 구성만 샀어요. 크래들은 없어도 될줄 알았는데 청소환경에 따라 잘 써서 좋네요. ㅎㅎㅎ 배터리는 금새 방전이 빨라 별로네요.,무반응,3
"잘받았어요. 몇년 동안 다른 청소기 먼지통 비우다 질러보니, 먼지통 자동으로 비워주는 기능은 소음이 꽤 있긴 하네요;; 저렴하게 구매해서 만족해요!!잘 사용하겠습니다^^",무반응,5
저렴히 구매했네요~ㅎㅎ OOO사용하다 이제품 구매했어요~ 작동하면 한결 잘 밀려서 편하고 ㅎㅎ  먼지는 쑉~ ! 흡입되니 깨끗해서 좋아요~ 잘쓸게요..!!!,긍정,5
"저렴하게 산줄 알았는데, OOO에서 40만원대에  판매해서 좌절OTL  시원시원하게 먼지 청소되는 성능이 매우 좋고^^  디자인이 우아하고 아름다워서  위안 삼고 있어요~",무반응,5
가격 저렴해서 아주 좋아요. 빠른 배송 굿~ 소음이 없어 늦은 시간에도 사용할수 있어 좋습니다. 에어홀 기능이 있어 청소가 진짜 잘됩니다. ^^,긍정,5
"저렴한 가격으로 구입해서 기분 짱!  맘에 드는 색상으로 잘 고른건 탁월한 선택!!~ 배송은 다음날 직접 오셔서 잘받았어요~ OOO제품은 처음인이라 기대 했는데, 기대이상으로  흡입력이 쎄서 작은 먼지도 쏙쏙 잘 빨아 들이는건 매우 좋아요^^",긍정,5
스스로 조립해서 사용할수 있는 제품이라 좋습니다. 이 색을  사고 보니 흰색이 사고 싶어 아쉬움이 남네요.,무반응,1
세일해서 가격 좋길래 구매했어요. ^^ 연결부위가 빈약해서 튼튼함이 간절하네요. ㅠ.ㅠ,무반응,5
배송 잘 받았어요. 조용해서 스트레스 안받아 너무 좋아요. 작은 먼지도 싹~ 흡입해서 깨끗~~ 너무 뿌듯해요. 배터리 완충하면 오래가서 든든합니다. 무선이라 먼곳 청소도 후다닥~ 되니 너무 편합니다. 다른 옵션은 구매하지 않았습니다.,긍정,5
가격비교로 싸게 잘 샀어요. 배송이 너무 늦은건 쫌!!!!! 싫어용. 무선이라 쉽게 꺼내쓰기 편해서 청소가 즐겁네요. 각종 툴도 정리 잘할수 있게 보조대가 있어 흐뭇해요.,긍정,4
선물로 샀습니다. 고민끝에 색감이 예쁜 요아이로 샀어요. 블루가 고급스러워 좋네요.에러가 날 경우 해결법 알려주는 기능 매우 칭찬합니다. 잘 샀어요.,긍정,5
각종 할인으로 싸게 산줄 알았는데 타사이트도 비슷~ ㅋㅋㅋ 가격은 적당합니다. 우리집에 있는 털 싹쓸어 버리니 성능 굿입니다.,긍정,5
가성비 최고~ 가격 착해요. 착해~ 색상도 매력돋는 블루라 흔하지 않아요. 눈누난나~,긍정,5
오~ 배송 생각보다 빠름이예요. 구성품도 빠짐 없이 잘 챙겨줘서 기분이 좋네요. 먼지통 용량이 작아 먼지를 많이 못 담아 별로네요.,무반응,5
배송 한달 소요...지겹네요. 할인 많이 받아서 가격은 착해요. 착해~~ 와우~~~울집 먼지 다 없애버릴것 같은 흡입력입니다. 제가 들기엔 무게감이 있어 아쉽습니다. 무선의 편안함이란~~ 청소하기 편해요,긍정,4
콩알만한 창난감도 쓕~ 와~ 튕겨내지 않는 흡입력 진심 굿!!!! 스테이션에서 먼지도 충전도 일체형이라 한번에 해결~ 너무 편해요. 신세계예요. 연약한 팔뚝 아닌데 무게감이 엄청 나네요. 팔뚝힘을 키워야하나~ㅠ.ㅠ,무반응,4
제가 제일 싸게 산듯~ 가격 좋아요. 인체공학 디자인~ 오우 청소기도 진화 하네요. ㅋㅋㅋ 특허받은 기술로 미세먼지 날림 없게 막아 주는 성능도 탁월한것이 듬직하네요. 가벼운것보다 묵직한 무게감이 훨씬 좋습니다.,긍정,5
원하는 날에 배송 완료 좋았어요. 생각보다 묵직한 무게감에 깜짝 놀랐지만 쓸만해요. ^^;;; 멍뭉이 털을 싹~ 흡입하는거 보니 성능 최고~청정 스테이션에 마음을 뺏겼어요. 넘 편합니다^^ 삶의 질을 높여주니 굿!!!,긍정,5
처음 써보는 무선청소기 가벼워서 오~ 하며 감탄했어요. ^^ 매트 위 먼지도 자연스럽게 흡입하는걸 보니 성능 정말 좋네요.,긍정,5
소음 어쩜 좋아요. 너무 조용해서 스트레스 없네요. 가벼워서 청소하기가 어찌나 편한지 추천하고 파요. 진공 흡입력이 강력해서 양말도 먹어버리니 조심해야합니다. 먼지 비울때 편할줄 알았는데 버튼 누르고 다시 뚜껑닫고...좀 번거로움이 있어 불편했어요. ㅠ.ㅠ,긍정,5
